SampleID,Month,Site,Source_plant,Plot,Plant,sampID,Timepoint,Coll_date,Cultivar,Sample_type,Collection_criteria,Source,LibraryGroup,SeqGroup,LibraryConc_ng.ul,Weight,HeightRyan,TestWeight,Yield,PercProtein,SoilMoist,Latitude,Longitude,HeightColl,Temp_col,Prec_grw,SGB,SNB,RustScore,Mildew,leafN,leafP,leafK,leafCa,leafMg,leafS,leafFe,leafMn,leafZn,leafCu,leafB,leafNa,leafAl,HM,W/V,CEC,BS,Ac,pH,soilP,soilK,soilCa,soilMg,soilS,soilMn,soilZn,soilCu,soilNa,Host_Month,Wheat,Grass,Herb
M22_16S_g22_C08,April,UNIVT,Nuttallanthus_canadensis,t2p2,p024,M22_1059,Heading,4/28/23,nonwheat,nonwheat,,sample,22,6,5,NA,NA,NA,NA,NA,24.2,34.9506894,-80.42489036,52,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435,0.88,6.8,75.5,1.65,5.35,52,75.5,819.5,101,17,21.5,3.8,2.35,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g28_A04,April,UNIVT,Nuttallanthus_canadensis,t2p5,p029,M22_1088,Heading,4/28/23,nonwheat,nonwheat,,sample,28,7,5,NA,NA,NA,NA,NA,22.3,34.9505556,-80.42444444,50,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.89,5.6,69,1.8,5.1,30,43,636,69,21,22.9,2.5,2.2,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g28_H03,April,UNIVT,Nuttallanthus_canadensis,t2p3,p026,M22_1069,Heading,4/28/23,nonwheat,nonwheat,,sample,28,7,5,NA,NA,NA,NA,NA,23.8,34.9506448,-80.42474172,46,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.85,6.8,76,1.6,5.4,54,77,833,96,19,23.8,3.8,2.4,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g29_G07,April,UNIVT,Nuttallanthus_canadensis,t2p1,p022,M22_1041,Heading,4/28/23,nonwheat,nonwheat,,sample,29,8,5,NA,NA,NA,NA,NA,22.9,34.950734,-80.425039,57,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.91,6.8,75,1.7,5.3,50,74,806,106,15,19.2,3.8,2.3,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g01_B05,April,ROBVT,Oenothera_laciniata,t2p4,p058,M22_0614,Heading,4/24/23,nonwheat,nonwheat,,sample,1,1,5,NA,NA,NA,NA,NA,15.4,34.51104698,-79.30499548,40,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.98,8.55,77,1.9,5.65,43.5,275,846.5,214,16.5,14.15,13.4,1.2,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g02_B12,April,ROBVT,Oenothera_laciniata,t2p2,p053,,Heading,4/24/23,nonwheat,nonwheat,,sample,2,1,3.69,NA,NA,NA,NA,NA,15.7,34.51085633,-79.30497383,17,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485,1.005,8.95,79.5,1.8,5.8,73,316,901,223.5,16.5,16.6,20.1,1.3,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g02_F09,April,WASVT,Oenothera_laciniata,t1p5,p012,,Heading,5/9/23,nonwheat,nonwheat,,sample,2,1,5,NA,NA,NA,NA,NA,14.8,35.8491667,-76.655,27,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.09,1,11,69,3.4,5.2,99,256,951,269,18,3.3,1.5,0.9,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g03_D07,April,WASVT,Oenothera_laciniata,t1p4,p014,M22_1441,Heading,5/9/23,nonwheat,nonwheat,,sample,3,1,5,NA,NA,NA,NA,NA,15.7,35.84930603,-76.65501625,30,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.825,0.985,11.45,73,3.05,5.35,103.5,259.5,1033,313.5,20,3.4,1.5,0.85,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g03_F02,April,WASVT,Oenothera_laciniata,t1p1,p020,M22_1409,Heading,5/9/23,nonwheat,nonwheat,,sample,3,1,0.1,NA,NA,NA,NA,NA,14.8,35.849724,-76.655065,27,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44,1.01,10.6,73,2.8,5.4,93,167,1005,284,19,3,1.5,1.1,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g04_D03,April,ROBVT,Oenothera_laciniata,t2p2,p054,M22_0610,Heading,4/24/23,nonwheat,nonwheat,,sample,4,1,5,NA,NA,NA,NA,NA,15.7,34.51085633,-79.30497383,30,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485,1.005,8.95,79.5,1.8,5.8,73,316,901,223.5,16.5,16.6,20.1,1.3,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g04_G05,April,ROBVT,Oenothera_laciniata,t2p3,p056,M22_0612,Heading,4/24/23,nonwheat,nonwheat,,sample,4,1,5,NA,NA,NA,NA,NA,12.9,34.51095165,-79.30498465,30,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.95,10.1,81,1.9,5.8,46,335,1047,260,17,19,20.6,1.3,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g04_H11,April,WASVT,Oenothera_laciniata,t1p3,p016,M22_1424,Heading,5/9/23,nonwheat,nonwheat,,sample,4,1,5,NA,NA,NA,NA,NA,10.9,35.84944535,-76.6550325,30,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56,0.97,11.9,77,2.7,5.5,108,263,1115,358,22,3.5,1.5,0.8,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g05_B08,April,WASVT,Oenothera_laciniata,t1p5,p012,M22_1453,Heading,5/9/23,nonwheat,nonwheat,,sample,5,2,5,NA,NA,NA,NA,NA,14.8,35.8491667,-76.655,27,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.09,1,11,69,3.4,5.2,99,256,951,269,18,3.3,1.5,0.9,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g05_G07,April,ROBVT,Oenothera_laciniata,t2p2,p053,M22_0609,Heading,4/24/23,nonwheat,nonwheat,,sample,5,2,5,NA,NA,NA,NA,NA,15.7,34.51085633,-79.30497383,17,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485,1.005,8.95,79.5,1.8,5.8,73,316,901,223.5,16.5,16.6,20.1,1.3,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g07_B04,April,ROBVT,Oenothera_laciniata,t2p1,p051,M22_0607,Heading,4/24/23,nonwheat,nonwheat,,sample,7,2,5,NA,NA,NA,NA,NA,11,34.510761,-79.304963,30,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.06,7.8,78,1.7,5.8,100,297,755,187,16,14.2,19.6,1.3,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g07_C02,April,WASVT,Oenothera_laciniata,t1p2,p018,M22_1417,Heading,5/9/23,nonwheat,nonwheat,,sample,7,2,5,NA,NA,NA,NA,NA,16.3,35.84958468,-76.65504875,20,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.99,11.25,75,2.75,5.45,100.5,215,1060,321,20.5,3.25,1.5,0.95,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g07_C07,April,ROBVT,Oenothera_laciniata,t2p1,p051,,Heading,4/24/23,nonwheat,nonwheat,,sample,7,2,5,NA,NA,NA,NA,NA,11,34.510761,-79.304963,30,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.06,7.8,78,1.7,5.8,100,297,755,187,16,14.2,19.6,1.3,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g07_F12,April,WASVT,Oenothera_laciniata,t1p2,p018,,Heading,5/9/23,nonwheat,nonwheat,,sample,7,2,5,NA,NA,NA,NA,NA,16.3,35.84958468,-76.65504875,20,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.99,11.25,75,2.75,5.45,100.5,215,1060,321,20.5,3.25,1.5,0.95,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g10_C10,April,WASVT,Oenothera_laciniata,t1p4,p013,M22_1432,Heading,5/9/23,nonwheat,nonwheat,,sample,10,3,5,NA,NA,NA,NA,NA,15.7,35.84930603,-76.65501625,24,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.825,0.985,11.45,73,3.05,5.35,103.5,259.5,1033,313.5,20,3.4,1.5,0.85,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g12_D04,April,WASVT,Oenothera_laciniata,t1p3,p015,M22_1423,Heading,5/9/23,nonwheat,nonwheat,,sample,12,3,5,NA,NA,NA,NA,NA,10.9,35.84944535,-76.6550325,12,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56,0.97,11.9,77,2.7,5.5,108,263,1115,358,22,3.5,1.5,0.8,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g12_F09,April,ROBVT,Oenothera_laciniata,t2p5,p059,M22_0615,Heading,4/24/23,nonwheat,nonwheat,,sample,12,3,5,NA,NA,NA,NA,NA,9.4,34.5111423,-79.3050063,38,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,1.01,7,73,1.9,5.5,41,215,646,168,16,9.3,6.2,1.1,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g14_A11,April,ROBVT,Oenothera_laciniata,t2p3,p055,M22_0611,Heading,4/24/23,nonwheat,nonwheat,,sample,14,4,4.06,NA,NA,NA,NA,NA,12.9,34.51095165,-79.30498465,27,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.95,10.1,81,1.9,5.8,46,335,1047,260,17,19,20.6,1.3,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g16_A06,April,WASVT,Oenothera_laciniata,t1p2,p017,M22_1416,Heading,5/9/23,nonwheat,nonwheat,,sample,16,4,5,NA,NA,NA,NA,NA,16.3,35.84958468,-76.65504875,11,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.99,11.25,75,2.75,5.45,100.5,215,1060,321,20.5,3.25,1.5,0.95,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g21_H03,April,WASVT,Oenothera_laciniata,t1p1,p019,M22_1408,Heading,5/9/23,nonwheat,nonwheat,,sample,21,6,5,NA,NA,NA,NA,NA,14.8,35.849724,-76.655065,29,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44,1.01,10.6,73,2.8,5.4,93,167,1005,284,19,3,1.5,1.1,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g24_D07,April,ROBVT,Oenothera_laciniata,t2p1,p052,M22_0608,Heading,4/24/23,nonwheat,nonwheat,,sample,24,6,5,NA,NA,NA,NA,NA,11,34.510761,-79.304963,28,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.06,7.8,78,1.7,5.8,100,297,755,187,16,14.2,19.6,1.3,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g26_A11,April,ROBVT,Oenothera_laciniata,t2p4,p057,M22_0613,Heading,4/24/23,nonwheat,nonwheat,,sample,26,7,5,NA,NA,NA,NA,NA,15.4,34.51104698,-79.30499548,30,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.98,8.55,77,1.9,5.65,43.5,275,846.5,214,16.5,14.15,13.4,1.2,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g28_B09,April,WASVT,Oenothera_laciniata,t1p5,p011,M22_1452,Heading,5/9/23,nonwheat,nonwheat,,sample,28,7,5,NA,NA,NA,NA,NA,14.8,35.8491667,-76.655,26,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.09,1,11,69,3.4,5.2,99,256,951,269,18,3.3,1.5,0.9,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g30_G11,April,ROBVT,Oenothera_laciniata,t2p5,p060,M22_0616,Heading,4/24/23,nonwheat,nonwheat,,sample,30,8,5,NA,NA,NA,NA,NA,9.4,34.5111423,-79.3050063,30,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,1.01,7,73,1.9,5.5,41,215,646,168,16,9.3,6.2,1.1,0,nonwheat_April,nonwheat,No,Yes
M22_16S_g13_H03,April,WASVT,oppositeleaves,t1p4,p033,M22_1448,Heading,5/9/23,nonwheat,nonwheat,,sample,13,4,5,NA,NA,NA,NA,NA,15.7,35.84930603,-76.65501625,4,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.825,0.985,11.45,73,3.05,5.35,103.5,259.5,1033,313.5,20,3.4,1.5,0.85,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g14_C04,April,WASVT,oppositeleaves,t1p4,p032,M22_1447,Heading,5/9/23,nonwheat,nonwheat,,sample,14,4,5,NA,NA,NA,NA,NA,15.7,35.84930603,-76.65501625,5,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.825,0.985,11.45,73,3.05,5.35,103.5,259.5,1033,313.5,20,3.4,1.5,0.85,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g15_F03,April,WASVT,oppositeleaves,t1p4,p031,M22_1446,Heading,5/9/23,nonwheat,nonwheat,,sample,15,4,5,NA,NA,NA,NA,NA,15.7,35.84930603,-76.65501625,10,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.825,0.985,11.45,73,3.05,5.35,103.5,259.5,1033,313.5,20,3.4,1.5,0.85,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g23_H08,April,WASVT,oppositeleaves,t1p3,p035,M22_1427,Heading,5/9/23,nonwheat,nonwheat,,sample,23,6,5,NA,NA,NA,NA,NA,10.9,35.84944535,-76.6550325,12,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56,0.97,11.9,77,2.7,5.5,108,263,1115,358,22,3.5,1.5,0.8,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g24_H12,April,WASVT,oppositeleaves,t1p2,p038,M22_1420,Heading,5/9/23,nonwheat,nonwheat,,sample,24,6,0.6,NA,NA,NA,NA,NA,16.3,35.84958468,-76.65504875,10,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.99,11.25,75,2.75,5.45,100.5,215,1060,321,20.5,3.25,1.5,0.95,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g25_D10,April,WASVT,oppositeleaves,t1p1,p039,M22_1412,Heading,5/9/23,nonwheat,nonwheat,,sample,25,7,0.1,NA,NA,NA,NA,NA,14.8,35.849724,-76.655065,8,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44,1.01,10.6,73,2.8,5.4,93,167,1005,284,19,3,1.5,1.1,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g25_H11,April,WASVT,oppositeleaves,t1p4,p034,M22_1449,Heading,5/9/23,nonwheat,nonwheat,,sample,25,7,1.45,NA,NA,NA,NA,NA,15.7,35.84930603,-76.65501625,6,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.825,0.985,11.45,73,3.05,5.35,103.5,259.5,1033,313.5,20,3.4,1.5,0.85,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g27_B08,April,WASVT,oppositeleaves,t1p3,p037,M22_1429,Heading,5/9/23,nonwheat,nonwheat,,sample,27,7,0.25,NA,NA,NA,NA,NA,10.9,35.84944535,-76.6550325,8,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56,0.97,11.9,77,2.7,5.5,108,263,1115,358,22,3.5,1.5,0.8,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g31_E02,April,WASVT,oppositeleaves,t1p3,p036,M22_1428,Heading,5/9/23,nonwheat,nonwheat,,sample,31,8,0.14,NA,NA,NA,NA,NA,10.9,35.84944535,-76.6550325,6,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56,0.97,11.9,77,2.7,5.5,108,263,1115,358,22,3.5,1.5,0.8,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g01_C05,March,WASVT,Oxalis_stricta,t1p1,p020,M22_2662,Jointing,3/27/23,nonwheat,nonwheat,,sample,1,1,0.1,NA,NA,NA,NA,NA,22.4,35.849825,-76.654673,2,13.2,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52,0.89,11.3,86,1.6,6.1,117,148,1232,383,15,2.8,1.3,0.9,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g01_G09,March,WASVT,Oxalis_stricta,t1p3,p016,M22_2678,Jointing,3/27/23,nonwheat,nonwheat,,sample,1,1,0.1,NA,NA,NA,NA,NA,26.8,35.84954635,-76.6546405,3,13.2,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,0.93,10.9,79,2.3,5.7,120,185,1090,334,17,2.4,1.3,0.9,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g03_A11,April,UNIVT,Oxalis_stricta,t2p1,p019,M22_1038,Heading,4/28/23,nonwheat,nonwheat,,sample,3,1,5,NA,NA,NA,NA,NA,22.9,34.950734,-80.425039,10,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.91,6.8,75,1.7,5.3,50,74,806,106,15,19.2,3.8,2.3,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g04_B07,March,WASVT,Oxalis_stricta,t1p4,p013,M22_2694,Jointing,3/27/23,nonwheat,nonwheat,,sample,4,1,5,NA,NA,NA,NA,NA,33.1,35.84940703,-76.65462425,2,13.2,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.88,12.5,80.5,2.4,5.8,117.5,213.5,1256,401,18,2.65,1.45,0.9,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g06_E06,April,UNIVT,Oxalis_stricta,t2p2,p017,M22_1048,Heading,4/28/23,nonwheat,nonwheat,,sample,6,2,5,NA,NA,NA,NA,NA,24.2,34.9506894,-80.42489036,12,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435,0.88,6.8,75.5,1.65,5.35,52,75.5,819.5,101,17,21.5,3.8,2.35,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g08_G09,April,UNIVT,Oxalis_stricta,t2p4,p013,M22_1076,Heading,4/28/23,nonwheat,nonwheat,,sample,8,2,5,NA,NA,NA,NA,NA,18.1,34.9506002,-80.42459308,12,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.87,6.2,72.5,1.7,5.25,42,60,734.5,82.5,20,23.35,3.15,2.3,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g09_B07,March,WASVT,Oxalis_stricta,t1p4,p014,M22_2695,Jointing,3/27/23,nonwheat,nonwheat,,sample,9,3,5,NA,NA,NA,NA,NA,33.1,35.84940703,-76.65462425,1,13.2,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.88,12.5,80.5,2.4,5.8,117.5,213.5,1256,401,18,2.65,1.45,0.9,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g09_E06,March,WASVT,Oxalis_stricta,t1p5,p011,M22_2702,Jointing,3/27/23,nonwheat,nonwheat,,sample,9,3,5,NA,NA,NA,NA,NA,25.6,35.8492677,-76.654608,2,13.2,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,0.83,14.1,82,2.5,5.9,115,242,1422,468,19,2.9,1.6,0.9,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g13_C11,April,UNIVT,Oxalis_stricta,t2p5,p012,M22_1087,Heading,4/28/23,nonwheat,nonwheat,,sample,13,4,5,NA,NA,NA,NA,NA,22.3,34.9505556,-80.42444444,13,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.89,5.6,69,1.8,5.1,30,43,636,69,21,22.9,2.5,2.2,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g15_A10,March,WASVT,Oxalis_stricta,t1p2,p018,M22_2670,Jointing,3/27/23,nonwheat,nonwheat,,sample,15,4,5,NA,NA,NA,NA,NA,27.9,35.84968568,-76.65465675,2,13.2,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0.91,11.1,82.5,1.95,5.9,118.5,166.5,1161,358.5,16,2.6,1.3,0.9,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g19_A03,April,UNIVT,Oxalis_stricta,t2p3,p016,M22_1067,Heading,4/28/23,nonwheat,nonwheat,,sample,19,5,5,NA,NA,NA,NA,NA,23.8,34.9506448,-80.42474172,7,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.85,6.8,76,1.6,5.4,54,77,833,96,19,23.8,3.8,2.4,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g19_B09,April,UNIVT,Oxalis_stricta,t2p5,p011,M22_1086,Heading,4/28/23,nonwheat,nonwheat,,sample,19,5,5,NA,NA,NA,NA,NA,22.3,34.9505556,-80.42444444,7,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.89,5.6,69,1.8,5.1,30,43,636,69,21,22.9,2.5,2.2,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g19_B11,April,UNIVT,Oxalis_stricta,t2p2,p018,M22_1057,Heading,4/28/23,nonwheat,nonwheat,,sample,19,5,5,NA,NA,NA,NA,NA,24.2,34.9506894,-80.42489036,12,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435,0.88,6.8,75.5,1.65,5.35,52,75.5,819.5,101,17,21.5,3.8,2.35,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g19_C02,March,WASVT,Oxalis_stricta,t1p2,p017,M22_2669,Jointing,3/27/23,nonwheat,nonwheat,,sample,19,5,0.6,NA,NA,NA,NA,NA,27.9,35.84968568,-76.65465675,3,13.2,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0.91,11.1,82.5,1.95,5.9,118.5,166.5,1161,358.5,16,2.6,1.3,0.9,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g19_F06,April,UNIVT,Oxalis_stricta,t2p3,p015,M22_1066,Heading,4/28/23,nonwheat,nonwheat,,sample,19,5,5,NA,NA,NA,NA,NA,23.8,34.9506448,-80.42474172,11,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.85,6.8,76,1.6,5.4,54,77,833,96,19,23.8,3.8,2.4,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g22_C06,April,UNIVT,Oxalis_stricta,t2p4,p014,M22_1077,Heading,4/28/23,nonwheat,nonwheat,,sample,22,6,5,NA,NA,NA,NA,NA,18.1,34.9506002,-80.42459308,5,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.87,6.2,72.5,1.7,5.25,42,60,734.5,82.5,20,23.35,3.15,2.3,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g23_A06,April,UNIVT,Oxalis_stricta,t2p1,p020,M22_1039,Heading,4/28/23,nonwheat,nonwheat,,sample,23,6,5,NA,NA,NA,NA,NA,22.9,34.950734,-80.425039,10,16.4,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.91,6.8,75,1.7,5.3,50,74,806,106,15,19.2,3.8,2.3,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g24_G08,March,WASVT,Oxalis_stricta,t1p1,p019,M22_2661,Jointing,3/27/23,nonwheat,nonwheat,,sample,24,6,5,NA,NA,NA,NA,NA,22.4,35.849825,-76.654673,3,13.2,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52,0.89,11.3,86,1.6,6.1,117,148,1232,383,15,2.8,1.3,0.9,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g28_D02,March,WASVT,Oxalis_stricta,t1p3,p015,M22_2677,Jointing,3/27/23,nonwheat,nonwheat,,sample,28,7,5,NA,NA,NA,NA,NA,26.8,35.84954635,-76.6546405,2,13.2,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,0.93,10.9,79,2.3,5.7,120,185,1090,334,17,2.4,1.3,0.9,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g31_E08,March,WASVT,Oxalis_stricta,t1p5,p012,M22_2703,Jointing,3/27/23,nonwheat,nonwheat,,sample,31,8,0.39,NA,NA,NA,NA,NA,25.6,35.8492677,-76.654608,1,13.2,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,0.83,14.1,82,2.5,5.9,115,242,1422,468,19,2.9,1.6,0.9,0.1,nonwheat_March,nonwheat,No,Yes
